
--- University-wide SDG Coverage (Gemini-2.5-flash) ---
Total courses analyzed: 2856
Courses related to at least one SDG (score > 9.0): 1609 (56.34%)

Courses related to each SDG (University-wide, absolute count):
1. No Poverty: 18 courses
2. Zero Hunger: 2 courses
3. Good Health and Well-being: 97 courses
4. Quality Education: 486 courses
5. Gender Equality: 42 courses
6. Clean Water and Sanitation: 1 courses
7. Affordable and Clean Energy: 12 courses
8. Decent Work and Economic Growth: 163 courses
9. Industry, Innovation and Infrastructure: 272 courses
10. Reduced Inequalities: 165 courses
11. Sustainable Cities and Communities: 95 courses
12. Responsible Consumption and Production: 60 courses
13. Climate Action: 54 courses
14. Life Below Water: 6 courses
15. Life on Land: 31 courses
16. Peace, Justice and Strong Institutions: 588 courses
17. Partnerships for the Goals: 135 courses

--- Course SDG Density Analysis (Gemini-2.5-pro) ---

--- Top 10 Courses for SDG: No Poverty (Gemini-2.5-pro) ---
| Rank | Course ID | Course Name | Department | Score | Reasoning | Evidence | Course URL |
| 6    | 000356011 | 社會責任與倫理     | 企管系        | 10.00 | The course's core focus on equipping businesses with social responsibility and sustainability tools to contribute to environmental, economic, and social aspects directly aligns with promoting sustainable practices by companies (Target 12.6). | Social Responsibility and Ethics, 環境、經濟、社會三個方面都能做出貢獻, sustainability issues | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=000356&gop=01&s=1.html) |
| 7    | 205849001 | 循環經濟和永續發展   | 財政三甲財政三乙財政四甲財政四乙                                                                                  | 10.00 | This SDG is fundamental to the course, with 'Circular Economy', 'Waste and Externalities', and 'Circular Business Models' directly supporting multiple targets (12.1, 12.2, 12.5). | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=205849&gop=00&s=1.html) |
| 8    | 363023011 | 企業倫理與永續發展   | 企研碩一企研碩二                                                                                            | 10.00 | The course's core focus on 'Sustainable Development,' 'Business Ethics,' and 'Corporate Social Responsibility' directly encourages companies to adopt sustainable practices (Target 12.6). | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=363023&gop=01&s=1.html) |
| 9    | 300779001 | 營運與供應鏈管理    | 商院學士                                                                                                 | 10.00 | Core topics like 'Lean Supply Chain,' 'Six-Sigma Quality,' and the competence in 'sustainability issues' directly address waste reduction, resource efficiency, and sustainable practices (Targets 12.2, 12.5, 12.6). | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=300779&gop=00&s=1.html) |
| 10   | 305778001 | 精實企業與管理實務研討                                       | 企管三甲企管三乙企管四甲企管四乙                                                                                  | 10.00 | Lean thinking is fundamentally about waste reduction and efficient resource use, directly addressing Targets 12.2 and 12.5. The course's emphasis on 'sustainability issues' reinforces this core alignment. | 精實企業與管理實務研討, 精實思維知識和觀念之建立, 理解與辨別道德、社會責任與永續議題 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=305778&gop=00&s=1.html) |

--- Top 10 Courses for SDG: Climate Action (Gemini-2.5-pro) ---
| Rank | Course ID | Course Name | Department | Score | Reasoning | Evidence | Course URL |
|------|-----------|-------------|------------|-------|-----------|----------|------------|
| 1    | 353753001 | 會計專業之ESG浪潮解析 | 會計碩一會碩稅一會計碩二會碩稅二                                                                                  | 10.00 | Climate action is a core theme, with explicit coverage of '碳管理（溫室氣體）', '淨零排放', 'CBAM/CCA 與碳權交易制度', and '氣候變遷對財務報表影響', directly addressing climate change mitigation and integration into policies (Target 13.2). | 碳管理（溫室氣體）, 淨零排放與能源轉型, 氣候變遷對財務報表影響 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=353753&gop=00&s=1.html) |
| 2    | 203896001 | 永續發展導論      | 外交一                                                                                                  | 10.00 | The course dedicates multiple lectures to '全球環境變遷' (Global Environmental Change), making climate action a central and explicitly covered theme, aligning with SDG 13. | Global Environmental Change, 全球環境變遷 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=203896&gop=00&s=1.html) |
| 3    | 300744011 | 企業永續、ESG與社會責任 | 商院碩士                                                                                                 | 10.00 | The course extensively covers climate action topics such as carbon pricing, TCFD, SBTi, net-zero emissions, and CBAM, demonstrating a fundamental focus on integrating climate measures into corporate strategy and policy (Target 13.2). | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=300744&gop=01&s=1.html) |
| 4    | 207744001 | 以歷史的角度看地表變遷 | 地四土測                                                                                                 | 10.00 | The course explicitly dedicates weekly topics to 'Impact of LULCC on Climate Change' and the 'IPCC Special report on Climate Change and Land,' making it a core focus directly supporting climate action education (Target 13.3). | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=207744&gop=00&s=1.html) |
| 5    | 044120001 | 氣候變遷對社會韌性的挑戰 | 創國學院       | 10.00 | The entire course is dedicated to climate change, focusing on resilience, adaptation, policy, and education, covering Targets 13.1, 13.2, and 13.3 as its core mission. | Climate Resilience in Motion, climate change impacts and risks, adaptive capacities and actions | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=044120&gop=00&s=1.html) |
| 6    | 203809001 | 國際移動與全球趨勢專題（二） | 外交三外交四                                                                                              | 10.00 | The 'International Energy Conservation and Carbon Reduction' theme is a central and explicit component of climate action, directly addressing mitigation strategies. | 國際節能減碳, International energy saving and carbon reduction | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=203809&gop=00&s=1.html) |
| 7    | 205849001 | 循環經濟和永續發展   | 財政三甲財政三乙財政四甲財政四乙                                                                                  | 10.00 | The course explicitly states its focus on 'climate change', 'carbon dioxide emission', and 'Sustainability Policy', making this SDG a central and foundational theme. | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=205849&gop=00&s=1.html) |
| 8    | 926853001 | 專題一：人類世與地緣政治 | 亞太碩一亞太碩二                                                                                            | 10.00 | The course is fundamentally about the 'politics of Climate Change' and the 'Anthropocene,' directly addressing climate policy, awareness, and adaptation (Targets 13.2, 13.3). This is a central theme. | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=926853&gop=00&s=1.html) |
| 9    | 202807001 | 全球議題：對外援助與發展 | 政治三政治四                                                                                              | 10.00 | Explicitly listed as 'goal 13 climate action' and a central theme, with extensive evidence from course objectives (Paris Agreement, COP 28) and multiple dedicated readings on climate finance and decarbonization. | goal 13 climate action, 2015 Paris Agreement goal, Climate Finance Provided and Mobilized by Developed Countries in 2013-2022 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=202807&gop=00&s=1.html) |
| 10   | 601331001 | 氣候變遷與法律     | 法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙                                                                        | 10.00 | The course is fundamentally about climate action, covering international frameworks like the 'Paris Agreement' and domestic laws like the 'Climate Change Response Act', directly addressing Goal 13. | 氣候變遷與法律, 巴黎協定（Paris Agreement）, 氣候變遷因應法 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=601331&gop=00&s=1.html) |

--- Top 10 Courses for SDG: Life Below Water (Gemini-2.5-pro) ---
| Rank | Course ID | Course Name | Department | Score | Reasoning | Evidence | Course URL |
|------|-----------|-------------|------------|-------|-----------|----------|------------|
| 1    | 203007002 | 國際公法                                                     | 外交三                                                                                                  | 10.00 | The course has a core focus on 'Law of the Sea' (海洋法), including 'conservation and management of marine living resources' and 'marine environment', directly and extensively supporting multiple targets under SDG 14, as identified by Model B. | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=203007&gop=00&s=2.html) |
| 2    | 203829001 | 全球環境治理                                                 | 外交二外交三外交四                                                                                          | 10.00 | This is a core theme, explicitly covering 'ocean resources,' 'ocean pollution' (Target 14.1), and fishing practices through 'Blood and Tears Fishing Ground' (Target 14.4), with a direct reference to SDG 14. | 海洋資源, 海洋汙染 -柔珠、減塑生活與減塑公約, 血淚魚場 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=203829&gop=00&s=1.html) |
| 3    | 652205001 | 海洋、科技與法律（一） | 法科碩一法科碩二                                                                                            | 10.00 | The course is fundamentally about 'ocean policy and law' and 'Marine Spatial Planning,' directly aligning with the conservation and sustainable use of marine resources (Targets 14.2, 14.c). Model A revised to match Model B's comprehensive assessment. | 海洋政策與法律 (ocean policy and law), 海洋空間區劃之法政發展 (Legal and Political Development of Marine Spatial Planning) | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=652205&gop=00&s=1.html) |
| 4    | 652201001 | 土地、環境與法律    | 法科碩一法科碩二                                                                                            | 9.50 | The '海洋風場公民訴訟案' (Ocean Wind Farm Citizen Litigation Case) directly addresses the legal and environmental assessment of projects impacting marine ecosystems, strongly supporting Target 14.2. | 海洋風場公民訴訟案 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=652201&gop=00&s=1.html) |
| 5    | 601017001 | 國際公法                                                     | 法律二甲法律二乙法律二丙                                                                                       | 9.50 | The dedicated chapter 'Law of the Sea' directly addresses the international legal framework for the conservation and sustainable use of oceans and marine resources (Target 14.c). | 海洋法      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=601017&gop=00&s=1.html) |
| 6    | 253001001 | 國際法院成案      | 外交碩一外交碩二                                                                                            | 9.50 | The course includes a dedicated topic 'Law of the Sea' and multiple relevant cases such as 'Southern Bluefin Tuna Cases' and 'Whaling in the Antarctic,' directly supporting Targets 14.2, 14.4, and 14.c. | Law of the Sea, Southern Bluefin Tuna Cases, Whaling in the Antarctic | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=253001&gop=00&s=1.html) |
| 7    | 601364001 | 土地、環境與法律    | 法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙                                                                        | 9.00 | The '海洋風場公民訴訟案' (Ocean Wind Farm Citizen Litigation case) directly involves marine environments, making the course highly relevant to marine ecosystem protection (Target 14.2). | 海洋風場公民訴訟案 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=601364&gop=00&s=1.html) |
| 8    | 922021001 | 國際公法研究      | 外戰略一外戰略二                                                                                            | 9.00 | The course's core focus on 'Law of the Sea' and related case studies directly addresses the legal framework for ocean conservation and sustainable use, aligning perfectly with Target 14.c. | 海洋法, 南海仲裁案, 台灣海峽和航行自由 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=922021&gop=00&s=1.html) |
| 9    | 301040001 | 國際經貿法                                                   | 國貿二甲國貿二乙                                                                                            | 9.00 | Target 14.6 explicitly mentions 'World Trade Organization fisheries subsidies negotiation', which directly falls under the course topic 'Trade remedies: Antidumping, Subsidies & Safeguards'. | Trade remedies: Antidumping, Subsidies & Safeguards | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=301040&gop=00&s=1.html) |
| 10   | 159858001 | 當代華文小說研究專題  | 台文碩一台文博一台文碩二台文博二                                                                                  | 9.00 | Wu Ming-yi's 'The Man with the Compound Eyes' directly explores themes of marine pollution and the protection of marine ecosystems, aligning with Targets 14.1 and 14.2. | 吳明益《複眼人》 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=159858&gop=00&s=1.html) |

--- Top 10 Courses for SDG: Life on Land (Gemini-2.5-pro) ---
| Rank | Course ID | Course Name | Department | Score | Reasoning | Evidence | Course URL |
|------|-----------|-------------|------------|-------|-----------|----------|------------|
| 1    | 090033001 | 野生動物保育行銷                                             | 教務處通識教育中心  | 10.00 | The course is fundamentally about '野生動物保育', explicitly addressing biodiversity, natural habitat degradation, and reversing species endangerment trends (Target 15.5). | 野生動物保育行銷, 生物多樣性, 翻轉物種瀕危趨勢 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=090033&gop=00&s=1.html) |
| 2    | 045025001 | 動物權：理論與實踐   | 歐文學系       | 10.00 | The course is fundamentally centered on human-animal relationships, animal rights, welfare, and 'wildlife conservation,' directly addressing the protection of terrestrial life and biodiversity (Target 15.5). | 動保野保與禁餵問題, 生活在我們周遭的流浪動物, Animal Rights: Theory and Practice | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=045025&gop=00&s=1.html) |
| 3    | 207744001 | 以歷史的角度看地表變遷 | 地四土測                                                                                                 | 10.00 | The course's central theme is land cover change, its historical drivers, and impacts on terrestrial ecosystems, directly aligning with the conservation, restoration, and sustainable use of land (Targets 15.1, 15.2, 15.3). | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=207744&gop=00&s=1.html) |
| 4    | 652201001 | 土地、環境與法律    | 法科碩一法科碩二                                                                                            | 10.00 | As 'Land, Environmental and Law' focusing on '土地開發行為' (land development) and '環境保護', the course is fundamentally about the legal framework for protecting terrestrial ecosystems (Targets 15.1, 15.9). | 土地、環境與法律, 土地開發行為, 環境保護 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=652201&gop=00&s=1.html) |
| 5    | 601364001 | 土地、環境與法律    | 法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙                                                                        | 10.00 | The course title 'Land, Environmental and Law' and its focus on 'land development activities' and 'environmental sustainability legislation' make it a core study for protecting terrestrial ecosystems (Target 15.1, 15.9). | 土地、環境與法律, 土地開發行為, 環境永續法制 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=601364&gop=00&s=1.html) |
| 6    | 209616001 | 民族發展專題：社區製圖與傳統領域調查 | 民族三民族四                                                                                              | 10.00 | The course's central theme is 'traditional territory survey' and 'co-management of natural resources,' which inherently involves the conservation, restoration, and sustainable use of terrestrial ecosystems and their integration into planning (Targets 15.1, 15.9). | 傳統領域調查, 自然資源共管, 國土規劃 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=209616&gop=00&s=1.html) |
| 7    | 261868001 | 環境、社會與發展    | 國發碩一國發博一國發碩二國發博二                                                                                  | 10.00 | Core focus on terrestrial ecosystems, with discussions on 'destruction of the forest', 'colonial forestry', and 'natural resource governance', directly addressing conservation and sustainable use (Targets 15.1, 15.2). | wanton destruction of the forest, colonial forestry, natural resource governance | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=261868&gop=00&s=1.html) |
| 8    | 100723001 | 自然史與醫療史新視野  | 文院博士文院碩士                                                                                            | 10.00 | 'Natural History' is a core concept, explicitly linked to 'animal history,' 'environmental history,' and 'ecological history,' directly covering ecosystems, biodiversity, and land management (Targets 15.1, 15.3, 15.5). | Natural History, animal history, environmental history, ecological history | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=100723&gop=00&s=1.html) |
| 9    | 207087001 | 電腦繪圖與地理資訊系統 | 地一土資                                                                                                 | 10.00 | GIS is fundamental for managing terrestrial ecosystems (Target 15.1), combating land degradation (Target 15.3), and integrating biodiversity into planning (Target 15.9), core to Land Economics. | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=207087&gop=00&s=1.html) |
| 10   | 651B48001 | 土地、環境與法律    | 法律碩一法律碩二                                                                                            | 10.00 | The course title 'Land, Environmental and Law' and its core focus on Environmental Impact Assessment for 'land development activities' directly address the conservation, restoration, and sustainable use of terrestrial ecosystems (Targets 15.1, 15.9). | 土地、環境與法律, 土地開發行為, 環境永續法制 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=651B48&gop=00&s=1.html) |

--- Top 10 Courses for SDG: Peace, Justice and Strong Institutions (Gemini-2.5-pro) ---
| Rank | Course ID | Course Name | Department | Score | Reasoning | Evidence | Course URL |
|------|-----------|-------------|------------|-------|-----------|----------|------------|
| 1    | 204733001 | 政治管理        | 社會三社會四                                                                                              | 10.00 | The course title 'Political Management' and its focus on democratic administration, public sector roles, accountability, and political environments directly align with building strong, accountable, and inclusive institutions (Targets 16.3, 16.6, 16.7). | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=204733&gop=00&s=1.html) |
| 2    | 252922001 | 美國政府與政治                                               | 政治碩一政治碩二                                                                                            | 10.00 | The course is fundamentally about the analysis of American political institutions (Constitution, Congress, Presidency, Bureaucracy, Court) and their operation, directly aligning with building effective, accountable, and transparent institutions (Target 16.6) and promoting the rule of law (Target 16.3). | 憲法與聯邦制度(Constitution and Federalism), 國會（Congress）, 法院（Court） | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=252922&gop=00&s=1.html) |
| 3    | 264863001 | 非典型社會工作：另類社工的多元敘事 | 社工碩一社工碩二                                                                                            | 10.00 | The course's core objective is to influence policy and institutional change through '修法行動' (legislative action) and '社會運動' (social movement), directly supporting strong, accountable, and inclusive institutions and access to justice (Targets 16.3, 16.6, 16.7). | 修法行動, 推動內外部的體制改變, 影響科層治理或政策規範 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=264863&gop=00&s=1.html) |
| 4    | 303845001 | 政府財務報導      | 會計三甲會計三乙會計四甲會計四乙                                                                                  | 10.00 | The course is fundamentally about government accounting and audit, which are core mechanisms for creating effective, accountable, and transparent institutions (Target 16.6) and reducing corruption (16.5). | government accounting, government audit, 政府會計, 政府審計 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=303845&gop=00&s=1.html) |
| 5    | 206873001 | 政治管理                                                     | 公行三公行四                                                                                              | 10.00 | The course 'Political Management' is fundamentally centered on public administration, democratic governance, and the functioning of public institutions. Explicit topics like 'transition and justice,' 'performance and accountability,' and 'bureaucracy and rule of law' directly align with Targets 16.3, 16.6, and 16.7. | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=206873&gop=00&s=1.html) |
| 6    | 601160011 | 法學的歷史、社會與思想 | 法律一乙                                                                                                 | 10.00 | The course is fundamentally about law, justice, and legal institutions, covering the history, philosophy, and societal role of law. It directly addresses promoting the rule of law and ensuring justice (Target 16.3) and developing effective institutions (Target 16.6). | 法的概念與裁判的合法性及正當性, 正義實現？, 法學的歷史、社會與思想 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=601160&gop=01&s=1.html) |
| 7    | 601440001 | 檢察實務研究（二）   | 法律四甲法律四乙法律四丙                                                                                       | 10.00 | The course directly focuses on prosecutorial practice, the rule of law, judicial supervision, and accountability, which are fundamental to building strong, effective, and just institutions (Targets 16.3, 16.6). | 檢察實務研究, 檢察權之監督與制衡, 公訴檢察官之角色職能 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=601440&gop=00&s=1.html) |
| 8    | 042156001 | 中國大陸概論      | 東亞所        | 10.00 | The course's central theme is China's political system, governance, anti-corruption efforts, state capacity, and regional security, directly addressing strong institutions, justice, and peace. | 中共統治結構, 反腐打貪, 區域安全與穩定 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=042156&gop=00&s=1.html) |
| 9    | 252002001 | 比較政治        | 政治碩一政治碩二                                                                                            | 10.00 | The course, titled "Comparative Politics," fundamentally focuses on the formation, change, and impact of different political institutions, directly addressing effective, accountable, and inclusive governance (Targets 16.6, 16.7). | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=252002&gop=00&s=1.html) |
| 10   | 255044001 | 租稅法專題       | 財政碩一財政博一財政碩二財政博二                                                                                  | 10.00 | The course's core focus on legislative, administrative, and judicial powers in tax law directly promotes the rule of law (Target 16.3) and builds effective, accountable institutions (Target 16.6). | 立法權、行政權、司法權, 法律保留原則, 行政程序法 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=255044&gop=00&s=1.html) |

--- Top 10 Courses for SDG: Partnerships for the Goals (Gemini-2.5-pro) ---
| Rank | Course ID | Course Name | Department | Score | Reasoning | Evidence | Course URL |
|------|-----------|-------------|------------|-------|-----------|----------|------------|
| 1    | 862940001 | 國際合作專題研究--國際非政府組織與發展 | 國研碩一國研碩二                                                                                            | 10.00 | The course title and content explicitly focus on "International Cooperation," "International NGOs," "Strategic Alliance," and "International Development Cooperation," making partnerships central (Target 17.16, 17.17). | International Cooperation, International NGOs & Development, NPO and International Development Cooperation | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=862940&gop=00&s=1.html) |
| 2    | 205907001 | 稅務會計        | 財政三甲財政三乙財政四甲財政四乙                                                                                  | 10.00 | The course is fundamentally about tax compliance and revenue collection ('稅捐稽徵法,' '營利事業所得稅申報'), which is the direct basis for domestic resource mobilization (Target 17.1). | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=205907&gop=00&s=1.html) |
| 3    | 255044001 | 租稅法專題       | 財政碩一財政博一財政碩二財政博二                                                                                  | 10.00 | The course directly addresses strengthening domestic resource mobilization through tax law (Target 17.1) and discusses international tax reforms, implying policy coherence and partnerships (Target 17.13). | 租稅法專題, 我國及經貿往來重要國家的稅制變革, 稅捐稽徵法 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=255044&gop=00&s=1.html) |
| 4    | 204104001 | 全球化與社會變遷    | 社會二社會三社會四                                                                                          | 10.00 | The course's focus on international organizations, global governance, and global economic flows provides a strong framework for understanding global partnerships and cooperation (Targets 17.10, 17.13, 17.16). | 國際組織與全球治理, Global Economic Flows, 中美科技貿易戰 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=204104&gop=00&s=1.html) |
| 5    | 206790001 | 社會創新與地方治理   | 公行三公行四                                                                                              | 10.00 | This is a core concept, explicitly mentioned through 'cross-domain integration, co-creation, and collaboration' and uniting 'government, business, citizens, and the third sector,' making Model B's perfect score fully justified (Targets 17.16, 17.17). | 跨領域整合、共創與協作 (cross-domain integration, co-creation, and collaboration), 聯集政府機關、企業組織、公民與第三部門等多方力量 (unite the forces of government agencies, business organizations, citizens, and the third sector) | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=206790&gop=00&s=1.html) |
| 6    | 205008001 | 所得稅理論與制度                                             | 財政三甲財政三乙財政四甲財政四乙                                                                                  | 10.00 | The course is fundamentally about income taxation, which is the core of 'domestic resource mobilization' and improving 'domestic capacity for tax... collection' as stated in Target 17.1. | 所得稅理論與制度, International Trends | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=205008&gop=00&s=1.html) |
| 7    | 255833001 | 貿易理論與關稅政策   | 財政碩一財政碩二                                                                                            | 10.00 | The course's fundamental focus on the 'World Trade Organization (WTO),' 'free trade agreements,' and 'economic cooperation agreements' directly and comprehensively aligns with Target 17.10 on promoting a multilateral trading system and global partnerships. | World Trade Organization, WTO, 自由貿易協定, 經濟合作協議 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=255833&gop=00&s=1.html) |
| 8    | 203077001 | 國際貿易        | 外交三                                                                                                  | 10.00 | The course is a comprehensive study of the multilateral trading system, including the WTO and trade policies, directly addressing the promotion of a rules-based trading system (Target 17.10). | N/A      | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=203077&gop=00&s=1.html) |
| 9    | 402101001 | 跨界專題－Ｘ計畫    | 廣告三廣告四                                                                                              | 10.00 | The course is fundamentally a multi-stakeholder partnership, involving multiple departments, faculty, students, alumni, and external '協力聯盟' (Target 17.17). | 由資科系李蔡彥教授、中⽂系曾守正教授和廣告系陳⽂玲教授共同設計, 協力聯盟：壞甜點、對味廚房、旭立文教基金會、肯園香氣私塾 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=402101&gop=00&s=1.html) |
| 10   | 307852001 | 產險經營管理實務講座  | 財管三財管四                                                                                              | 10.00 | The course is explicitly a 'cooperation' between the university and Fubon Insurance, a direct public-private partnership for education, perfectly aligning with Target 17.17. | 本課程為本系與富邦產險公司合作之課程 | [Link](https://newdoc.nccu.edu.tw/teaschm/1132/schmPrv.jsp-yy=113&smt=2&num=307852&gop=00&s=1.html) |

--- Keyword Analysis (Word Cloud) for SDG: No Poverty (Gemini-2.5-pro) ---

--- Keyword Analysis (Word Cloud) for SDG: Zero Hunger (Gemini-2.5-pro) ---

--- Keyword Analysis (Word Cloud) for SDG: Good Health and Well-being (Gemini-2.5-pro) ---

--- Keyword Analysis (Word Cloud) for SDG: Quality Education (Gemini-2.5-pro) ---

--- Keyword Analysis (Word Cloud) for SDG: Gender Equality (Gemini-2.5-pro) ---

--- Keyword Analysis (Word Cloud) for SDG: Clean Water and Sanitation (Gemini-2.5-pro) ---

--- Keyword Analysis (Word Cloud) for SDG: Affordable and Clean Energy (Gemini-2.5-pro) ---

--- Keyword Analysis (Word Cloud) for SDG: Decent Work and Economic Growth (Gemini-2.5-pro) ---

--- Keyword Analysis (Word Cloud) for SDG: Industry, Innovation and Infrastructure (Gemini-2.5-pro) ---

--- Keyword Analysis (Word Cloud) for SDG: Reduced Inequalities (Gemini-2.5-pro) ---

--- Keyword Analysis (Word Cloud) for SDG: Sustainable Cities and Communities (Gemini-2.5-pro) ---

--- Keyword Analysis (Word Cloud) for SDG: Responsible Consumption and Production (Gemini-2.5-pro) ---

--- Keyword Analysis (Word Cloud) for SDG: Climate Action (Gemini-2.5-pro) ---

--- Keyword Analysis (Word Cloud) for SDG: Life Below Water (Gemini-2.5-pro) ---

--- Keyword Analysis (Word Cloud) for SDG: Life on Land (Gemini-2.5-pro) ---

--- Keyword Analysis (Word Cloud) for SDG: Peace, Justice and Strong Institutions (Gemini-2.5-pro) ---

--- Keyword Analysis (Word Cloud) for SDG: Partnerships for the Goals (Gemini-2.5-pro) ---

--- Evidence Type Analysis (Gemini-2.5-pro) ---
Total relevant evidence entries: 10150
Explicit: 4364 (43.00%)
Inferred: 1516 (14.94%)
None: 4270 (42.07%)

--- Model Consistency Analysis (Inter-Rater Reliability) ---

--- Model Bias Analysis ---
Average scores comparison:
1. No Poverty: Gemini=1.03, GPT=1.03, Diff (GPT-Gemini)=-0.00
2. Zero Hunger: Gemini=0.36, GPT=0.35, Diff (GPT-Gemini)=-0.01
3. Good Health and Well-being: Gemini=1.76, GPT=1.75, Diff (GPT-Gemini)=-0.01
